TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
3.204353741,0.000776356,0.311512,0.539881,0,0.486552,0.0125731,0.274396,0.044086,0.0554833,3.28113,0,0.0623384
3.250793651,0.000797267,0.320361,0.60137,0.0231641,0.499439,0,0.364821,0.0644989,0.0848823,3.32243,0,0.0422737
3.297233560,0.000621465,0.222171,0.853935,0,0.49328,0,0.401763,0.11125,0.0457901,3.11567,0.000101707,0.0121649
3.343673469,0.195622,0.196568,0.702263,0,0.453283,0,0.395142,0.152755,0.0352703,3.07083,0.000153554,0
3.390113379,0.167764,0.188938,0.222644,0.0404174,0.427118,0,0.360575,0.317868,0.0286923,3.37022,4.50777e-05,0
3.436553288,0.000573227,0.217639,1.01245,0,0.421723,0,0.36819,0.749127,0.0158137,3.37353,0,0
3.482993197,0.000713035,0.215431,1.47329,0,0.39991,0,0.214697,0.592244,0.0476792,3.22371,0.0356191,0
3.529433107,0.000750936,0.197851,2.02214,0.0217214,0.207802,0.0115241,0.0661626,0.302775,0.154495,2.95492,0.041381,0
3.575873016,0.00766502,0.381946,2.1791,0.110221,0.162404,0.0260901,0.082194,0.0995016,0.166751,3.01741,0.0838112,0
3.622312925,0.000574583,0.563406,1.94462,0.196798,0.157735,0.0248049,0.110569,0.0175072,0.0855564,3.11163,0.0379066,0
3.668752834,0.000778209,0.510811,1.59927,0.239013,0.155729,0.0109702,0.124826,0.00625048,0.157089,3.01276,0.0599784,0.0436347
3.715192744,0.000851055,0.30113,1.48703,0.245879,0.0972997,0,0.118275,0.0345987,0.287891,2.91107,0.0761724,0.0917807
3.761632653,0.000939977,0.212451,1.69292,0.212442,0.0578266,0,0.126624,0.011469,0.307525,3.04504,0.0602713,0.0886992
3.808072562,0.000897352,0.321349,1.73959,0.138366,0,0,0.14139,0.00628687,0.350097,2.98219,0.0438127,0
3.854512472,0.000819036,0.200857,1.60895,0.124624,0,0,0.211301,0.0473982,0.381437,2.9675,0.0408294,0
3.900952381,0.000556696,0.127015,1.51866,0.120341,0.000407096,0,0.0782208,0.0626847,0.459718,2.97908,0.0519933,0
3.947392290,0.00126755,0.120283,1.61324,0.130104,0.00491629,0,0.142726,0.079189,0.45386,3.04635,0.0330319,0
3.993832200,0.00070796,0.106114,1.57394,0.217631,0.00209867,0.0231182,0.184948,0.050934,0,3.18637,0.0504701,0
4.040272109,0.0411185,0.0603405,1.43612,0.216254,0.00189321,0.0260585,0.126179,0.246994,0,3.06224,0.146331,0
4.086712018,0.188132,0.0443661,1.81794,0.216215,0.0114916,0.0314885,0.0981722,0.392966,0,2.45908,0.0946848,0
4.133151927,0.219254,0.124587,1.87482,0.213066,0.0170278,0.0697752,0.073822,0.43069,0,2.08631,0.0907727,0
4.179591837,0.125871,0.119676,1.95747,0.188744,0.0177624,0.198858,0.0766455,0.31894,0.0212607,2.20187,0.0895749,0.0270644
4.226031746,0.0646699,0.125303,2.13778,0.159659,0.0108017,0.187762,0.114826,0.187358,0.0340249,2.1855,0.0517088,0.0209535
4.272471655,0.0896656,0.193354,2.2373,0.110106,0,0.0233859,0.153663,0.180925,0.0196253,2.36266,0.0183373,0.00780277
4.318911565,0,0.233137,2.32502,0.0658946,0,0.000705387,0.12536,0.228491,0,2.5024,0.0612607,0
4.365351474,0.0003139,0.258243,2.44032,0.10339,0,0,0.130926,0.11463,0,2.61271,0.0790966,0
4.411791383,0.0442015,0.176027,2.48659,0.128816,0.0158864,0.016075,0.202825,0.0343351,0,2.55697,0.0425101,0
4.458231293,0.343488,0.165849,2.46626,0.052187,0.0053457,0,0.180951,0.00838939,0.232697,2.16616,0.0355203,0.110829
4.504671202,0.358232,0.114212,2.11619,0.256082,0,0.0854868,0.115375,0.10019,0.369111,1.88981,0,0.0817271
4.551111111,0.0474065,0.268887,2.04013,0.416401,0,0.116599,0.105441,0,0.243249,2.04966,0,0.0346704
4.597551020,0.000621935,0.772801,2.32576,0.128519,0.0147385,0.0219451,0.12476,0.0527909,0.164146,1.89217,0.0221633,0.0532808
4.643990930,0.000608514,0.462612,2.51273,0.207656,0.0225945,0.0229164,0.381254,0.147482,0.17358,1.54803,0.0206555,0
4.690430839,0.000688162,0.381135,2.32193,0.246828,0.0176012,0.0146253,0.403542,0.120067,0.130823,1.45385,0.0529456,0
4.736870748,0.000629353,0.240385,2.3923,0.22108,0.0158133,0.00851211,0.486793,0.0904797,0.113618,1.48017,0.0346057,0
4.783310658,0.000298221,0.201669,2.24977,0.200279,0.0173854,0.0115908,0.497061,0.288741,0.100701,1.83388,0,0
4.829750567,0.017481,0.139164,2.18122,0.145716,0,0.00515042,0.368639,0.523049,0.0933064,1.82904,0,0
4.876190476,0.103654,0.113786,2.31436,0.0242352,0,0.00975808,0.140888,0.653698,0.0790629,1.64375,0,0
4.922630385,0.208465,0.0294271,2.61164,0.0427344,0,0.0029175,0.130517,0.202679,0.121726,1.56838,0,0
4.969070295,0.306082,0.0697942,2.50469,0.0526109,0,0,0.101683,0.10585,0.112098,1.7289,0,0
5.015510204,0.402649,0.198923,2.27525,0.0337326,0,0,0.0909779,0.218675,0.0853826,1.86522,0,0.0147335
