TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
3.065034014,0.676624,0.0934948,1.01671,0.727293,0.37598,1.92318,0.438788,0.613377,0.180778,0.427515,0.0831762,0.842459
3.111473923,0.971081,0.0282305,0.934754,1.00536,0.0658014,1.90187,0.381204,0.563213,0.206256,0.404436,0.0736807,0.644785
3.157913832,1.19939,0.180755,0.533964,1.02817,0.126059,1.49034,0.415125,0.449655,0.310616,0.376613,0.0517351,0.419324
3.204353741,0.954981,0.251772,1.42613,0.365121,0.411441,1.23772,0.879907,0.546184,0.153745,0.249857,0.333473,0.182171
3.250793651,0.285642,0.116555,1.79929,0.365014,0.719739,1.63596,0.758797,1.00183,0.0575163,0.418829,0.0505719,0.52836
3.297233560,0.310603,0.151945,1.22815,0.335352,0.730437,1.90535,0.74628,0.876698,0.0954881,0.57675,0.0672058,0.53767
3.343673469,0.502004,0.106465,0.923625,0.388069,0.530233,1.90958,0.572075,0.7929,0.156019,0.459732,0.0956365,0.875481
3.390113379,0.736335,0.00692994,0.919363,0.714543,0.302934,1.95687,0.471559,0.741114,0.19213,0.292147,0.0994392,0.862563
3.436553288,0.969299,0.214806,0.937756,1.21242,0.0263724,1.77815,0.295478,0.575714,0.218148,0.318597,0.193172,0.761977
3.482993197,1.09026,0.575559,1.00611,1.09792,0.0211467,0.978596,0.448678,0.119887,1.11298,0.413608,0.110402,0.797806
3.529433107,0.378754,0.629297,0.826786,0.718389,0.0255728,0.406091,0.734216,0.528481,0.894116,0.352124,0.315862,1.2611
3.575873016,0.0442743,0.63379,0.677218,0.0480137,0.0269971,0.706996,0.963508,1.008,1.09173,0.688686,0.569778,0.796857
3.622312925,0.119201,0.851336,0.697325,0.00530482,0.0312543,0.609614,1.17982,1.53015,0.906376,0.729626,0.670658,0.345867
3.668752834,0.180601,1.40555,0.615575,0.0553843,0.0421396,0.392585,0.974859,1.43754,0.620955,0.538756,0.883902,0.0996484
3.715192744,0.384455,1.47501,0.698629,0.495271,0.202652,0.455607,0.899023,1.22538,0.55104,0.234378,0.826443,0.101979
3.761632653,0.365824,1.11832,1.07903,0.81071,0.19194,0.686875,0.35639,0.725197,0.873761,0.41999,0.828685,0.669438
3.808072562,0.322479,0.642424,1.68976,0.44592,0.228508,0.581719,0.101342,0.412345,1.22527,0.337018,0.705429,1.06427
3.854512472,0.128913,0.547066,1.72065,0.481607,0.293997,0.465897,0.663917,0.525035,1.7359,0.287895,0.174651,0.805311
3.900952381,0.20737,0.499667,1.06552,1.0856,0.358066,0.871943,1.0172,0.288541,1.14505,0.605725,0.290457,0.420635
3.947392290,0.452062,0.554865,0.67176,1.26084,0.171629,1.21757,1.07605,0.245467,0.796729,0.943268,0.66398,0.101257
3.993832200,0.516469,0.711106,0.3014,1.36309,0.141909,1.3704,1.21039,0.230703,0.480213,0.936842,0.730332,0.119511
4.040272109,0.447226,0.601368,0.438021,1.65136,0.117259,1.51758,1.34977,0.189818,0.462987,0.575226,0.502003,0.194721
4.086712018,0.536839,0.381951,0.71114,1.86184,0.164196,1.5243,1.13245,0.167437,0.872491,0.469901,0.230104,0.194524
4.133151927,0.280034,0.143355,1.09646,1.22758,0.0267822,1.35794,1.34847,0.187892,1.14155,0.792859,0.0858287,0.538517
4.179591837,0.315749,0,1.45057,0.788833,0.0296997,1.44179,1.80712,0,0.803739,0.914161,0.0416702,0.102409
4.226031746,0.401126,0,1.42194,0.752019,0.0344386,1.49764,1.99531,0,0.761982,0.800524,0.0165191,0.0927962
4.272471655,0.246166,0.113191,1.68108,0.619665,0.0348,1.28672,1.65596,0,0.854131,0.566869,0.409869,0.125174
4.318911565,0.165644,0,1.89993,0.486357,0.0845144,0.964808,1.24772,0.023535,0.832513,0.400671,0.824306,0.191012
4.365351474,0.30815,0.110634,1.61342,0.744232,0.0418981,1.19014,0.617154,0.355862,0.660695,0.500778,1.1868,0.166871
4.411791383,0.342406,0.166036,1.71226,0.785631,0.0424419,0.799183,0.236764,1.19405,0.442933,0.416502,1.684,0.181503
