TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
3.250793651,0.145416,0.0935896,0.165075,0.0134468,0.020156,0.931917,0.161318,0.000358332,0.0458031,0,3.61482,0.314455
3.297233560,0.179173,0.0514073,0.247046,0.069675,0.0219283,0.749572,0.0934011,0.0240224,0.0134029,0.00422769,3.70504,0.268262
3.343673469,0.241858,0.0116723,0.186261,0.0159372,0.0182832,0.675088,0.0392316,0.0935643,0,0.00633551,3.77335,0.138726
3.390113379,0.144735,0.000348548,0.174334,0.0317108,0.0198241,0.698466,0.234009,0.104798,0.000236925,0,3.63415,0.215726
3.436553288,0.178273,0.000826107,0.12033,0.0248188,0.420279,0.672903,0.182352,0.347741,0.000327037,0,3.66468,0.219828
3.482993197,0.180842,0.000638199,0.129348,0.164908,0.662605,0.52597,0.220922,0.372816,0.011214,0,3.60812,0.224379
3.529433107,0.173711,0.000268967,1.20235,0.101242,0.550909,0.493682,0.0813391,0.0808528,0.0585618,0.0191787,3.64143,0.205916
3.575873016,0.0529217,0.22071,1.38632,0.0916579,0.0494864,0.666807,0,0.0570355,0.0780471,0.0192072,3.64012,0.294735
3.622312925,0.160255,0.112321,1.55194,0.236839,0.00981721,0.842038,0.0154532,0.00181847,0.0909384,0.00346844,3.38516,0.203642
3.668752834,0.122234,0.0348953,1.18186,0.789323,0.0109029,0.673286,0.0850004,0,0.33452,0,3.2485,0.272951
3.715192744,0.0630739,0,0.650296,1.4016,0.347313,0.397097,0.170039,0,0.343318,0.0411474,3.34374,0.314855
3.761632653,0,0,0.0669477,1.92528,0.6282,0.332836,0.187237,0,0.222901,0.0174467,3.34332,0.262494
3.808072562,0.126299,0.116253,0.0054354,2.22037,0.57568,0.344999,0.175068,0.00524315,0,0,3.2477,0.181407
3.854512472,0.3748,0.0323606,0.0193565,1.97243,0.287756,0.203669,0.180403,0.117362,0.0589875,0,3.1624,0.123172
3.900952381,0.400377,0,0.148177,1.59332,0.000515188,0.0444192,0.102535,0.0476791,0.299653,0,3.06202,0.206274
3.947392290,0.120741,0,0.147814,1.70306,0.000684036,0.0255505,0.283235,0.0564591,0.116541,0,2.79593,0.225907
3.993832200,0.000717287,0.000600288,0.0443522,1.91937,0.0217109,0,0.453542,0.0630185,0,0,2.73477,0.315137
4.040272109,0.000748483,0.00336757,0,2.21466,0.220325,0,0.370913,0.297338,0,0,2.70413,0.37319
4.086712018,0.000537826,0.0433778,0.000497815,2.22736,0.106716,0,0.041492,0.684127,0,0,2.63415,0.46495
4.133151927,0,0.120882,0.00455862,2.17468,0.168776,0.00323,0.0382336,0.80421,0,0,2.53898,0.203324
4.179591837,0,0.360142,0.0938355,2.414,0.137647,0.0204686,0.0463146,0.525499,0,0,2.44865,0.140447
4.226031746,0.000212481,0.564369,0.202482,2.24215,0,0.191328,0.138391,0.214225,0,0,2.52657,0.181001
4.272471655,0.000418674,0.30907,0.357839,1.8516,0,0.162365,0.208928,0.0643231,0,0,2.68305,0.238418
4.318911565,0,0.0021505,0.688692,2.01043,0.00427533,0.081849,0.039704,0.0584842,0.31539,0,2.64119,0.373725
4.365351474,0,0.00125806,0.466209,2.28268,0.0805621,0.197279,0.00408493,0.170298,0.281605,0,2.63011,0.524433
4.411791383,0,0.000803129,0.103572,2.54197,0.158981,0.314731,0,0.178311,0,0,2.5983,0.282335
4.458231293,0.000483303,0.00110017,0,2.59788,0.107846,0.169227,0.0120075,0.151017,0,0,2.48629,0.122649
4.504671202,0.000595653,0.00101124,0,2.72152,0.057335,0.0245973,0.223855,0.050224,0.224279,0,2.18713,0.18235
4.551111111,0.000594126,0.00074913,0,2.88663,0.0275942,0.0159986,0.127428,0.0522898,0.309784,0,2.05526,0.231667
4.597551020,0.00061722,0.00218707,0,2.95945,0.200008,0.203493,0.022526,0.0821642,0,0,2.40051,0.235142
4.643990930,0.000629733,0.184664,0.0209215,2.77819,0.295293,0.26733,0,0.106846,0,0,2.61857,0.244867
4.690430839,0.000677613,0.554409,0.266471,2.59321,0.278382,0.124755,0,0.103608,0,0,2.69385,0.192994
4.736870748,0.000299488,0.492162,0.43358,2.43217,0.386522,0,0,0.215178,0,0,2.7254,0.145056
4.783310658,0,0.236916,0.329356,2.41302,0.243647,0,0,0.420031,0,0,2.66573,0.196709
4.829750567,0,0.00044776,0.206516,2.45715,0.0821367,0,0.092892,0.485601,0,0,2.43561,0.198645
4.876190476,0,0.308811,0.00530007,2.29363,0.0795756,0.140191,0.0895753,0.666018,0,0.0137736,2.12559,0.118655
4.922630385,0,0.324017,0.00318492,2.3874,0.00435448,0.421269,0,0.668165,0,0.17833,1.89528,0.146078
4.969070295,0.115626,0.307443,0.00237119,2.46695,0.066139,0.518742,0,0.585672,0,0.145965,1.98147,0.215869
5.015510204,0.422909,0.19615,0.198154,2.42953,0.0711093,0.139773,0.0587143,0.574069,0,0,2.1826,0.205683
5.061950113,0.626954,0.254942,0.205812,2.48058,0.0196899,0.033365,0.020551,0.412577,0,0,2.30536,0.112983
5.108390023,0.641256,0.236227,0.117628,2.54085,0.149175,0.0377735,0.272489,0.214778,0,0.379534,2.16769,0.0631883
5.154829932,0.35101,0.224723,0.157799,2.66763,0.421402,0.0244104,0.463667,0.109878,0,0.251184,2.07866,0.0826251
5.201269841,0.0970378,0.203083,0.187357,2.68827,0.513679,0.0085684,0.426574,0.194749,0,0.0302607,2.13367,0.0679572
5.247709751,0.0522314,0.0523084,0.127307,2.74424,0.271565,0.0094525,0.220531,0.105246,0,0,2.203,0.211644
5.294149660,0.021306,0.129659,0.107458,2.61864,0.0794386,0.0117722,0.0807203,0.215873,0.00748285,0,2.27963,0.135505
5.340589569,0,0.501441,0.00510737,2.40015,0.0666387,0.0163087,0.0498846,0.18731,0.18461,0,2.22872,0.174059
5.387029478,0,0.546506,0.00630222,2.86578,0.0503211,0.00459379,0.0363789,0.350803,0.205932,0,1.76928,0.17866
5.433469388,0,0.374086,0.00686975,2.77472,0.0609423,0,0.118037,0.439989,0.501726,0,1.54754,0.167247
5.479909297,0.0832555,0.195543,0.00493536,2.43498,0.0807114,0.230938,0.0212715,0.383991,0.486166,0,1.57978,0.146817
5.526349206,0.4246,0.0034022,0,2.73369,0.0914172,0.719084,0.008632,0.0870462,0.0487083,0,1.13565,0.170315
5.572789116,0.249024,0.000261317,0.000232874,2.89044,0.200063,0.911622,0.0144318,0.126052,0,0,0.742832,0.191234
5.619229025,0.136236,0.0143975,0.00418188,2.64256,0.201114,0.628005,0.270217,0.223259,0,0.27661,0.952965,0.174599
5.665668934,0,0.0782715,0.005538,2.64262,0.216494,0.19266,0.403429,0.0649216,0,0.426748,1.23895,0.149134
5.712108844,0.0608675,0.0956073,0.0654708,2.15997,0.221129,0.00478932,0.269312,0.0385874,0.0256257,0.437783,1.68457,0.117901
5.758548753,0.122268,0.137683,0.469756,1.63962,0.00875526,0.436737,0.204854,0.0344436,0,0.39143,1.70541,0.0507391
5.804988662,0.273206,0.134447,0.441444,1.32973,0.012245,0.75658,0.0539206,0.0228193,0,0.278414,1.6912,0.346554
5.851428571,0.373782,0.0292283,0.0649426,1.08573,0.00169795,1.01352,0.034082,0.381592,0,0.191345,1.5315,0.625123
5.897868481,0.144893,0.0174597,0.064793,0.713255,0.0106917,1.11468,0.0524452,0.427218,0,0.203277,1.50666,0.873585
5.944308390,0.138208,0.00526263,0.20375,0.460186,0.178657,1.40005,0.0666933,0.168695,0,0.11791,1.37149,1.0818
5.990748299,0.407455,0.0216417,0.580387,0.116158,0.232859,1.85553,0.24848,0,0,0.0170045,1.31287,0.906028
6.037188209,0.596262,0.0125916,0.660936,0,0.207911,2.12594,0.208846,0,0,0.0148425,1.65748,0.768126
6.083628118,0.611789,0.00238636,0.631171,0.0162582,0.111035,1.99616,0.241408,0,0,0.0519518,2.09455,0.715866
6.130068027,0.427793,0.001286,0.65752,0.0902721,0.0075066,1.67076,0.325545,0,0.0130227,0.0147228,2.49935,0.317493
6.176507937,0.371002,0.00194682,0.614947,0.121303,0.0210237,1.34472,0.232627,0,0.00694188,0.00741372,2.73604,0.126041
6.222947846,0.201901,0.007122,0.570276,0.36934,0.144006,1.05831,0.254415,0,0,0.00737025,2.53302,0.0517149
6.269387755,0.168729,0.00399324,0.538662,0.433164,0.153908,0.744742,0.27714,0.00821055,0,0.00919878,2.22527,0.206146
6.315827664,0.446479,0.00228122,0.494339,0.749141,0.288635,0.548909,0.452944,0.0600138,0,0.0109783,1.68456,0.460585
6.362267574,0.845063,0.00232164,0.363876,0.691463,0.0911628,0.308904,0.451177,0.36274,0,0.014591,1.4697,0.525143
6.408707483,0.765083,0.0173984,0.0899393,0.901983,0.0652805,0.239836,0.346045,0.757614,0.0371405,0.019209,1.47606,0.382045
6.455147392,0.431419,0.0200048,0.000136667,0.895409,0.113404,0.324973,0.265566,1.03965,0,0.0488614,1.52885,0.127133
6.501587302,0.275295,0.0154492,0.354776,0.752019,0.0805015,0.611878,0.0028073,1.28655,0,0.0193352,1.50858,0.102967
6.548027211,0.210248,0.0159443,0.693152,0.606968,0.323092,0.551275,0.018864,1.41442,0,0.0176065,1.60243,0.104418
6.594467120,0.121554,0.022643,0.772454,0.668835,0.448409,0.376315,0.03144,1.59714,0,0.0139879,1.64923,0.12184
6.640907029,0.123573,0.0257726,0.72066,1.0006,0.411626,0.246402,0.0388048,1.75342,0.013491,0.00778344,1.5164,0.188667
6.687346939,0.106758,0.0504357,0.632198,1.07959,0.199141,0.273195,0.0230385,1.94737,0.0198363,0.00150783,1.23219,0.254574
6.733786848,0.0826173,0.0410776,1.04844,1.12208,0.0358228,0.273051,0,1.92515,0.0674989,0.0649045,0.944485,0.257779
6.780226757,0.250902,0.0352523,1.34795,1.12412,0.0323853,0.0823837,0,1.8769,0.113752,0.291846,0.929797,0.217114
6.826666667,0.0944409,0.0560527,1.4108,1.02451,0.0165121,0.0292744,0,1.95772,0.2433,0.156833,1.16752,0.14018
6.873106576,0.033851,0.0395579,1.08671,0.932289,0.011521,0.0290536,0,1.98379,0.204664,0.249533,1.2619,0.319405
6.919546485,0.0363635,0.0442085,0.642492,1.24185,0.00745997,0.0251978,0,2.02232,0.0157305,0.233678,1.17559,0.28214
6.965986395,0.0267942,0.0519158,0.510334,1.62174,0,0.0251605,0.0063861,2.04323,0.000577827,0.000982508,1.0058,0.251952
7.012426304,0.0200606,0.121089,0.111189,2.12509,0.00357999,0.0460999,0.0419818,2.16208,0,0.262597,0.454702,0.179515
7.058866213,0.118714,0.211511,0.00339339,2.24189,0.0103166,0.0828959,0.0489243,2.28269,0,0.385173,0.223805,0.163713
7.105306122,0.161357,0.288229,0,1.97147,0.0860315,0.0885533,0.090664,2.2636,0.0810788,0.0226232,0.32616,0.211995
7.151746032,0.0122782,0.34071,0.0982408,1.96687,0.163355,0.0923102,0,2.01093,0.0260814,0.00637031,0.493104,0.245853
7.198185941,0.0103016,0.331428,0.129286,2.22888,0.0940936,0.119936,0.0704463,1.78643,0.0210874,0.00297748,0.687252,0.176474
7.244625850,0.00781871,0.214549,0.0375678,2.35906,0.0549523,0.131211,0.265048,1.58868,0.138788,0.0458925,0.974524,0.148414
7.291065760,0.00455552,0.469735,0,2.38372,0.0743184,0.113714,0.321766,1.3649,0.0470304,0.035698,1.10361,0.135982
7.337505669,0.010392,0.546238,0,2.52548,0.0920513,0.356716,0.210731,1.35571,0.0112227,0.00373118,1.13984,0.153915
7.383945578,0.0215702,0.238043,0.00122607,2.88409,0.106108,0.420181,0.0920321,1.41162,0.118204,0.00240221,0.777873,0.150593
7.430385488,0.0249142,0.237165,0.000380756,2.96493,0.220051,0.333119,0.0643889,1.48417,0.12894,0.00256421,0.429816,0.210006
7.476825397,0.0137925,0.230855,0,2.90833,0.371375,0.243255,0.115086,1.57273,0.0300738,0.00266988,0.233724,0.269185
7.523265306,0.00264749,0.189308,0.0625758,2.75693,0.293476,0.0805724,0.0629169,1.73698,0.0364822,0.00203108,0.214337,0.357344
7.569705215,0.000411171,0.145195,0.0673422,2.8883,0.0839754,0.128017,0.0518298,1.77856,0.00639794,0.000951848,0.282076,0.363703
7.616145125,0.00344808,0.130257,0.0243149,3.07751,0,0.274895,0.0446612,1.56579,0.000258948,0,0.39694,0.200823
7.662585034,0.00971998,0.123401,0.0261022,2.91096,0.000148437,0.225386,0.0408822,1.38826,0.000114005,0.112221,0.552939,0.236293
7.709024943,0.00709188,0.106012,0.0184573,2.65342,0,0.266931,0.0468162,1.48742,0.000382154,0.155605,0.518514,0.257521
7.755464853,0.000266971,0.0762407,0.0281183,2.58061,0,0.280725,0.0751491,1.67502,0.00101746,0.0795119,0.415661,0.259497
7.801904762,0.000250184,0.0459284,0.162975,2.48204,0.0386059,0.165461,0.328864,1.60676,0.00130381,0.00100812,0.372281,0.223049
7.848344671,0,0.0261727,0.166876,2.90643,0.000848148,0.0387994,0.404106,1.53006,0.0199741,0.0012831,0.361625,0.19302
7.894784580,0.00255523,0.0169239,0.198672,3.508,0,0.0178431,0.415762,1.50059,0.00225797,0.00143318,0.435681,0.181393
7.941224490,0.00442637,0.0525374,0.306644,3.61105,0,0.00674254,0.312301,1.40524,0.00670086,0.00175308,0.778922,0.227331
7.987664399,0.00630349,0.0778445,0.133948,3.36331,0,0.0115087,0.247599,1.50996,0.0107316,0.00184842,0.879246,0.29892
8.034104308,0.0122313,0.100974,0.0670387,3.05576,0.00669614,0.0284018,0.236319,1.61183,0.00815174,0.0841976,0.886499,0.301452
8.080544218,0.0177013,0.110077,0.134262,2.92381,0.0107342,0.0660455,0.135639,1.45569,0.10875,0.0854512,0.881981,0.231057
8.126984127,0.0137565,0.100791,0.18208,3.31718,0.00424608,0.197055,0.0047846,1.27971,0.30966,0.00645547,1.01197,0.136707
8.173424036,0.00444583,0.105341,0.304213,3.24021,0,0.259807,0.00784909,1.35259,0.399591,0.00849156,1.09968,0.13221
8.219863946,6.57274e-05,0.101089,0.173467,3.01767,0.0427068,0.0815767,0.0440912,1.53575,0.248507,0.00930571,0.844118,0.185469
8.266303855,0,0.075149,0.0488032,2.79284,0.124242,0,0.110717,1.5243,0.0806999,0.0098168,0.581883,0.30832
8.312743764,0.0255695,0.0609596,0.00902826,2.40637,0.192867,0,0.244476,1.43384,0.106724,0.00999332,0.61492,0.44784
8.359183673,0.320336,0.0372534,0.147772,2.3778,0.137179,0.0133922,0.229438,1.19332,0.0934827,0.188267,0.492519,0.53474
8.405623583,0.621531,0.00106967,0.125251,2.4963,0.000247162,0,0.37592,1.04382,0.0621252,0.794415,0.366946,0.40746
8.452063492,0.694533,0.0125465,0.136146,2.16017,0.0100434,0.5047,0.439008,0.96198,0.0635065,0.862018,0.585112,0.217731
8.498503401,0.751037,0.00979525,0.091347,2.02483,0.00584719,1.29653,0.30475,0.882721,0.0038276,0.285218,1.20288,0.184205
8.544943311,0.83888,0.00790383,0.0841304,1.82408,0.00433377,1.57907,0.21119,0.515497,0.00291768,0.100867,1.50788,0.20758
8.591383220,0.522399,0.0251797,0.00512683,1.80437,0,1.92546,0.278257,0.388064,0.00386149,0.0536696,1.61242,0.160853
8.637823129,0.158009,0.0210068,0.00569933,1.78744,0,2.08596,0.310342,0.584547,0.00322022,0.00209514,1.55897,0.170276
8.684263039,0.00393098,0.00919671,0.00604337,1.82043,0.117521,1.8246,0.320385,0.764209,0.00135061,0.0388254,1.86965,0.196868
8.730702948,0.0342057,0.000908467,0.12334,1.64281,0.186709,1.61154,0.301568,0.713159,0,0.108653,2.2104,0.168591
8.777142857,0.043833,0.0549409,0.388475,1.15407,0.220308,1.83548,0.00316301,0.229679,0,0.137911,2.60253,0.170899
8.823582766,0.016518,0.069314,0.403664,0.601463,0.0772409,2.42118,0.00922772,0.0867039,0.0112702,0.220082,2.65262,0.219626
8.870022676,0.011811,0.126275,0.306901,0.367272,0.0271323,2.56602,0.016486,0.0732291,0.142121,0.284497,2.7761,0.376425
8.916462585,0,0.0262539,0.311601,0.465236,0.0257164,2.51908,0.0160019,0.0431756,0.17349,0.273808,2.82022,0.423591
8.962902494,0.000225452,0.354079,0.233361,0.219368,0.0219088,2.30112,0,0.0433364,0.201983,0.260372,2.89795,0.208988
9.009342404,0.000568024,0.436263,0.20952,0.213636,0.0166569,2.24171,0,0.0441228,0.235477,0.215226,2.6666,0.478687
9.055782313,0.000477297,0.0366936,0.396812,0.206872,0.0111473,2.44407,0,0.0470536,0.173924,0.121426,2.22281,1.08384
9.102222222,0.381964,0.0269279,0.490215,0.221428,0.211796,2.57159,0.15246,0.0923172,0.0848061,0.104574,1.94541,1.03808
9.148662132,0.447877,0.0220266,0.687007,0.268653,0.137607,2.59823,0.32849,0.0616493,0.0325339,0.195942,1.96137,0.905619
9.195102041,0.606509,0.00543447,0.931014,0.503435,0.0190383,2.31184,0.248409,0.055462,0.169653,0.0543286,2.26,0.807169
9.241541950,0.702043,0.110195,0.832064,1.09902,0.00776122,1.93158,0.0733777,0.608512,0.0440064,0.0737247,2.5708,0.204185
9.287981859,0.678666,0.134258,0.817177,1.37118,0,1.67513,0.0743545,0.985233,0.0157742,0.0120169,2.51051,0.101505
9.334421769,0.652724,0.20297,0.753989,1.38046,0.0012205,1.69767,0.0449079,1.42234,0.00088491,0.00171332,2.45853,0.0812069
9.380861678,0.583037,0.255508,0.8337,1.25958,0.017652,1.65256,0,1.80563,0,0,2.36418,0.0307477
9.427301587,0.483891,0.00684565,0.872577,1.35639,0.0199437,1.5087,0.00516153,2.16775,0,0,1.9971,0.249369
9.473741497,0.472625,0,0.820966,1.91719,0.110488,0.934329,0.045245,2.32529,0,0,2.03026,0.0552701
9.520181406,0.565109,0,0.841041,2.4161,0.652051,0.711131,0.0704347,2.2634,0,0.00385188,1.87195,0.0109554
9.566621315,0.443816,0,0.700821,2.73402,0.630271,0.779687,0.0746218,2.32505,0,0.0245086,1.7476,0.0743723
9.613061224,0.368371,0,0.592759,2.86556,0.504631,0.632249,0.049387,2.45701,0,0.0701727,1.69304,0.14686
9.659501134,0.0312655,0.00714032,0.656294,2.885,0.34822,0.610819,0.054081,2.70017,0.00686182,0.0600212,1.53193,0.169657
9.705941043,0.000628885,0.0470322,0.5916,2.90823,0.1991,0.73364,0.0722242,2.8561,0.206855,0.0154073,1.28789,0.20687
9.752380952,0.000624187,0.115758,0.51871,2.97997,0,0.660629,0.0702188,3.01284,0.116921,0.0158609,1.18669,0.235427
9.798820862,0.188936,0.510635,0.176848,2.895,0,0.572033,0.0781306,2.75001,0,0.233307,1.06164,0.159491
9.845260771,0.348549,0.655604,0.269961,2.52258,0,0.479258,0.0868313,1.77065,0,0.207705,1.07861,0.0258121
9.891700680,0.5216,0.462878,0.249527,2.45368,0.300213,0.325494,0.0987523,1.61143,0,0.0429467,1.22812,0
9.938140590,0.579648,0.0527528,0.129303,3.0118,0.371284,0.127202,0.117785,1.30538,0.00864859,0,1.43633,0.0930264
9.984580499,0.279134,0.0700164,0.0749895,3.60179,0.154426,0.233911,0.103719,1.48655,0.16008,0,1.28529,0.213257
10.031020408,0.0608501,0.0750812,0.0392254,3.66353,0.00287003,0.339193,0.0851271,1.81582,0.291756,0,1.20786,0.206504
10.077460317,0.0326981,0.0841154,0.0367984,3.65901,0,0.305754,0.0125908,1.86086,0.258561,0,1.5414,0.22008
10.123900227,0.000440305,0.0590355,0.131599,3.82702,0.0109706,0.209337,0.00739783,1.51548,0.113352,0,1.48242,0.137762
10.170340136,0,0.0570057,0.0836099,3.86681,0.0199511,0.24564,0.0146021,1.19842,0.103167,0,1.43377,0.117823
10.216780045,0.0028696,0.0510088,0.131787,3.92587,6.31289e-05,0.409996,0.00357653,1.09231,0.174455,0.0499711,1.21386,0.243916
10.263219955,0.00946916,0.0481875,0.155761,3.96797,0,0.268856,0,1.06124,0.160235,0.0306321,1.09601,0.0725699
10.309659864,0.0187493,0.0423327,0.123863,3.79106,0.0819238,0.0810438,0.0723299,1.05026,0.0533469,0.102339,1.04872,0.116187
10.356099773,0.0211589,0.0429452,0.0695951,3.8378,0.0503215,0.0878004,0.268604,0.999381,0.0744677,0.0953292,1.07265,0.187488
10.402539683,0.533469,0.0523857,0.0948412,3.79221,0.0296561,0.0922911,0.3085,0.876742,0.0268961,0.429822,0.815228,0.102907
10.448979592,0.823384,0.0561872,0.00569966,3.71223,0.0563463,0.089391,0.371926,0.77303,0.00764934,0.302746,0.587607,0.0334739
10.495419501,0.782821,0.0645503,0.0132775,3.47231,0.244824,0.0844836,0.258276,0.830448,0.0272744,0.0756077,0.499057,0.0375194
10.541859410,0.0934708,0.0774206,0.1095,3.2706,0.181677,0.255771,0.209367,1.25703,0.0244337,0.00340579,0.887324,0.0711926
10.588299320,0.00432694,0.19493,0.0321421,3.50416,0.112177,0.213622,0.163243,1.34259,0,0.00264235,1.15626,0.0417483
10.634739229,2.75184e-05,0.128503,0.074615,3.51989,0.0679704,0.0378076,0.136444,1.30408,0,0.00225747,0.989141,0.190357
10.681179138,0,0.12478,0.184832,3.55733,0.0676129,0.0293765,0.168567,1.52658,0.00118459,0.0027411,0.921856,0.302214
10.727619048,0,0.136319,0.245789,3.67094,0.0639677,0.0454554,0.265859,1.67688,0.00228698,0.00294799,0.932075,0.21464
10.774058957,0,0.117805,0.179839,3.8457,0.0573112,0.0496514,0.184754,1.62209,0.00256223,0.00263736,1.00753,0.119729
10.820498866,0,0.0871354,0.0366084,3.75713,0.0305561,0.0413248,0.392847,1.47001,0.385837,0.00231535,1.05929,0.103807
10.866938776,0.231504,0.0935231,0.0129302,3.77748,0.0765603,0.0224011,0.47727,1.24968,0.435423,0.00209543,0.988935,0.165149
10.913378685,0.13062,0.127252,0.00620452,4.02927,0.0152308,0.0128498,0.482848,1.37089,0.0712121,0.00154586,0.948426,0.145448
10.959818594,0.110988,0.287699,0.00268736,4.00604,0.0122231,0.233728,0.449617,1.43716,0.0428136,0.0243958,0.918245,0.184418
11.006258503,0.0546514,0.399344,0.000838206,3.9285,0.0140203,0.405239,0.373028,1.56399,0.0112104,0.0275816,0.875625,0.216996
11.052698413,0,0.48847,0.000533456,3.98445,0.0158287,0.260157,0.0990289,1.75597,0.00569261,0.0389882,0.994626,0.260024
11.099138322,0,0.38811,0.00234257,3.95586,0.0109247,0.0340665,0.0569393,1.84213,0.00446614,0.0357871,0.976986,0.276248
11.145578231,0,0.242058,0.147119,3.77684,0.0743394,0.0158538,0.0920394,1.71794,0.00201038,0.0625751,0.930971,0.123902
11.192018141,0.0278508,0.254045,0.0414207,3.3868,0.470109,0,0.0825247,0.998567,0.0122132,0.0539426,0.810628,0.29999
11.238458050,0.0088772,0.321205,0.00143971,3.10527,0.818543,0,0.11062,0.555407,0.090572,0.000863982,0.685917,0.513113
11.284897959,0.0471188,0.0802289,0.00139777,3.26776,0.89431,0.170854,0.186083,0.568381,0.0869152,0.258803,0.542399,0.36344
