TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
3.761632653,0.000483441,0.438318,0,0.272907,0.475574,0.0281755,0.0868546,0.0239403,0,3.68958,0.0674228,0.366194
3.808072562,0.0451509,0.277537,0.0203807,0.40892,0.398741,0.0611927,0.096005,0.0350529,0.0509478,3.68664,0.000311904,0.270462
3.854512472,0.0219283,0.231266,0.0362075,0.73056,0.370405,0.0329073,0.20707,0.0518307,0,3.71275,0.0211233,0.148317
3.900952381,0,0.409715,0.0144891,0.34728,0.386818,0.223262,0.17196,0.0216107,0.185831,3.71309,0.0974976,0.000658587
3.947392290,0,0.375087,0.0168154,0.273985,0.461249,0.339981,0.069761,0.0226464,0.169495,3.68617,0.0955229,0.000822688
3.993832200,0,0.318794,0.0478707,0.37929,0.516172,0.257339,0.0340599,0.0156606,0.128269,3.73114,0.0385401,0.124766
4.040272109,0.000108547,0.250684,0.619115,0.35199,0.536299,0.293956,0.0586178,0.0181692,0.110955,3.49474,0.0625905,0.348096
4.086712018,4.53149e-05,0.368618,0.856151,0.335278,0.551143,0.30285,0.110229,0.0610785,0.0661518,3.40227,0.105621,0.228017
4.133151927,0,0.581754,0.883386,0.16438,0.730664,0.274076,0.194813,0.0772211,0.106147,3.4439,0.0529987,0.000934793
4.179591837,0.0837171,0.371629,0.557361,0.151349,0.881698,0.0357066,0.00464934,0.214647,0.142638,3.92111,0,0.000952404
4.226031746,0.00132957,0.423451,0.0461345,0.127307,0.61195,0.00496458,0.00263795,0.06946,0.126331,4.14225,0,0.0325318
4.272471655,0.000861567,0.270364,0.109802,0.0889871,0.48815,0.0131511,0.210211,0.0489703,0.102179,4.11344,0.0226778,0.0506504
4.318911565,0.000659688,0.62236,0.375894,0,0.477506,0.120739,0.248473,0.0834244,0.097737,4.05672,0.0249005,0.313435
4.365351474,0.000190644,0.438655,0.634831,0,0.478322,0.313756,0.245335,0.116569,0.026772,3.86616,0.0362189,0.51331
4.411791383,0.139472,0.330659,0.91178,0.0708985,0.493504,0.486835,0.0331342,0.128396,0.00976843,3.74291,0.0610034,0.616019
4.458231293,0.170793,0.590877,1.37989,0.0184826,0.565251,0.579322,0.0301683,0.109898,0.177152,3.60654,0.0143073,0.403712
4.504671202,0.351876,0.828634,1.12404,0.063625,0.755124,0.241906,0.0237625,0.0936044,0.0315665,3.53005,0.0159543,0.1426
4.551111111,0.418363,1.20933,1.06644,0.0659771,0.731465,0.073311,0.0262733,0.117318,0.010604,3.34677,0.0312564,0.0998733
4.597551020,0.458436,1.14671,1.60884,0.0407913,0.580183,0.212809,0.0553627,0.0910284,0.0312967,3.15858,0.00252104,0
4.643990930,0.333635,0.847268,1.91299,0.0163686,0.285747,0.551642,0.254044,0.0776102,0.0262496,2.95902,0.00616757,0.0269285
4.690430839,0.156852,0.758064,1.93403,0.0177005,0.258689,0.49553,0.211666,0.051454,0.0712785,2.8854,0.487391,0.187863
4.736870748,0.00901247,0.813364,1.89954,0.0151012,0.22023,0.440088,0.311624,0,0.0887528,2.78262,0.633506,0.232402
4.783310658,0.000221833,0.796296,2.03187,0,0.19957,0.0503937,0.280936,0,0.0964971,2.79396,0.73095,0.00424891
4.829750567,0.00864321,0.434,2.23494,0,0.284178,0.0130615,0.508685,0.044742,0.110074,2.54822,0.916394,0
4.876190476,0,0,2.43321,0.0745321,0.262201,0.058087,0.76593,0.038683,0.111774,2.34637,0.830311,0.0819465
4.922630385,0.028827,0.000546268,2.69468,0.0434599,0.16609,0.0647911,0.761381,0.0344917,0.108914,2.25805,0.543809,0.64064
4.969070295,0.467319,0.00223163,2.87187,0.00335427,0.0808523,0.10497,0.743588,0,0.0889768,2.30816,0.364783,0.605728
5.015510204,0.760292,0.00237646,3.31695,0,0.00459308,0.161914,0.63161,0,0.0800433,2.19504,0.109593,0.24664
5.061950113,0.216567,0.00208005,3.45133,0,0.0220919,0.220867,0.439915,0,0.291563,2.28843,0.0391958,0.162314
5.108390023,0.130258,0.0299731,3.31278,0.00772101,0.032194,0.229081,0.41545,0,0.344731,2.37967,0.11921,0.132633
5.154829932,0.154812,0.0345235,3.14326,0.0129718,0.0368179,0.218358,0.396456,0,0.447834,2.38567,0.34823,0.0647125
5.201269841,0.425722,0,3.1187,0.0136295,0.0394114,0.175697,0.367855,0.00613529,0.414678,2.42682,0.364042,0.0702225
5.247709751,0.0996588,0.209577,3.10218,0.0171718,0.0302115,0.154412,0.57293,0.0288379,0.0199328,2.47364,0.17062,0.102369
