84.706394558,25892,113403,50951.1,5383.77,865.437,2270.82,1814.63,1010.12,2089.19,1549.56,3612.45,5971.7,3262.51,3497.04,4456.65,2903.2,1522.54,2644.8,6392.98,58249.9,7602.5,3481.55,2465.13,1605.19,1860.35,1014.79,2789.55,1853.61,258.435,2912.47
86.192471655,19810.9,103369,49836.1,4864.59,1241.13,1919.21,1650.76,843.221,2195.62,1391.43,2905.65,6455.14,3205,3183.6,3910.72,3320.34,1825.91,2537.55,6362.8,63762.6,7806.58,4048.38,1695.46,2091.33,1726.97,996.893,3308.64,1445.15,655.036,3133.82
87.678548753,15757.8,93341.6,49785.9,4860.9,1447.77,1487.07,1652.7,846.796,2384.39,1509.76,2558.68,6448.7,2970.69,2872.51,3009.98,3279.75,1972.81,2341.77,6569.36,65480.7,7809.47,4622.54,1354.41,2516.58,1623.75,1117.3,3540.76,1212.51,1207.78,3844.9
89.164625850,13349.7,85921.8,49908.5,5378.29,1645.44,1012.24,1877.84,1151.45,2481.68,1714.64,2497.83,6001.33,2590.59,2497.87,2146.99,2819.04,1992.8,2197.8,6871.53,61772.9,7620.44,4810.13,1292.35,2643.97,1591.65,1441.78,3523.27,1170.75,1751.18,4522.91
90.650702948,12945.6,83878.3,48351.2,6025.41,2000,611.894,2273.22,1593.67,2486.84,1897.02,2606.06,5277.79,2118.74,2049.65,1612,2217.32,2023.1,2081.67,7176.75,53033,6874.86,4689.96,1320.18,2486.45,1690.97,1989.98,3323.63,1281.67,2292.44,4767.23
92.136780045,15961.9,88845.8,44429.3,6334.47,2423.85,449.91,2675.15,2108.06,2368.18,2015.81,2874.52,4552.7,1693.09,1622.09,1571.58,1723.08,2062.78,1911.12,7496.61,42183.3,5527.64,4285.67,1447.93,2191.94,1902.43,2666.46,2998.22,1384.18,2817.63,4519.34
93.622857143,23062.7,99395.7,39436.2,6144.28,3056.24,709.292,2910.68,2675.23,2126.27,2075.27,3187.77,3966.81,1462.62,1350.65,2025.76,1435.93,2043.95,1663.72,7759.23,32228.5,4294.81,3794.06,1587.94,1823.04,2199.23,3419.22,2503.31,1377.78,3383.37,3913.82
95.108934240,32481,111453,35651.1,6014.05,4002.54,1374.46,2913.12,3095.09,1926.11,2080.69,3401.3,3442.84,1447.13,1303.94,2730.12,1333.12,1895.74,1404.42,7756.09,24878.8,3936.65,3302.49,1712.55,1496.33,2546.89,4017.91,2099.24,1150.54,4113.16,3051.98
96.595011338,40594.6,118769,35002.3,6834.99,5201.76,2127.73,2618.13,3319.22,1790.21,2118.37,3445.54,2954.82,1514.73,1431.3,3351.65,1347.24,1660.14,1302.87,6954.52,20708.6,4621.18,2913.76,1817.1,1233.04,2895.38,4212.45,1863.76,853.683,4694.46,2159.67
98.081088435,44024.9,116027,37217.7,9097.15,6303.37,2802.81,2268.96,3119.7,1751.08,2163.1,3266.79,2529.89,1513.5,1592.82,3626.18,1446.47,1450.4,1397.16,5226.93,19234,5906.35,2659.84,1906.36,1084.03,3113.72,4014.37,1775.51,708.075,4824.4,1719.42
99.567165533,41529.8,101782,39782.3,12076.6,6779.34,3411.53,1975.39,2700.8,1662.05,2105.07,2917.16,2080.76,1403.24,1636.39,3467.73,1526.2,1306.45,1640.66,3244.95,19179.7,7084.88,2458.36,1951.28,1050.15,3104.28,3595.37,1737.46,756.908,4470.66,1798.98
101.053242630,34073.1,78964.6,39426.7,14085.6,6525.01,3743.76,1775.89,2179.54,1511.01,1859.38,2403.16,1587.03,1228.23,1503.54,2998.04,1483.82,1180.08,1807.53,1707.12,18854.1,7232.8,2220.58,1919.4,1090.43,2744.94,3067.85,1642.92,930.807,3882.94,2082.57
102.539319728,24227.7,53434.8,34326.6,13674,5748.57,3519.74,1597.78,1643.92,1297.97,1479.03,1799.26,1094.86,1019.08,1242.41,2341.12,1294.07,1049.74,1866.26,879.675,16787.1,6037.88,1858.74,1792.39,1123.4,2194.43,2376.97,1555.91,1004.94,3103.56,2193.1
104.025396825,14794.6,31025.9,25420.9,11058,4602.31,2897.74,1318.25,1160.55,1036.37,1090.69,1243.61,687.914,781.849,929.569,1619.8,978.214,907.546,1692.07,588.624,12673.3,4130.8,1494.91,1552.78,1064.25,1605.91,1714.92,1402.29,910.489,2307.88,2002.22
105.511473923,7625.52,15102,15518.2,7438.97,3226.6,2214.08,1021.64,731.092,775.593,781.705,797.023,404.138,578.786,628.191,1012.24,593.499,725.918,1339.38,564.982,7737.19,2298.39,1133.19,1224.12,853.391,1094.43,1160.69,1224.76,657.397,1677.18,1430.62
106.997551020,3096.07,5906.14,7381.65,4088.1,1783,1666.44,694.529,472.51,508.361,547.685,503.77,217.308,439.485,413.257,601.384,271.537,532.154,919.476,511.927,3668.78,1055.25,789.173,882.353,593.536,683.326,772.495,1013.07,400.231,1321.36,693.722
108.483628118,812.435,1692.55,2564.69,1819.63,692.411,1184.69,433.569,333.093,312.098,384.096,387.019,133.089,428.525,288.319,362.092,145.887,384.349,646.893,416.162,1388.06,402.659,544.442,617.287,413.877,407.311,499.049,870.882,340.763,1059.64,239.938
109.969705215,78.5222,393.363,620.694,657.53,246.136,788.031,316.142,332.182,228.245,361.454,380.483,141.186,547.896,259.744,268.478,198.646,306.323,588.942,409.813,571.73,207.158,440.472,404.868,357.057,242.809,385.05,796.72,543.112,839.124,204.765
111.455782313,92.1772,304.1,123.059,252.531,252.668,619.416,317.781,385.013,268.211,500.702,454.77,244.706,757.389,283.446,270.119,311.535,264.64,626.831,537.404,449.351,259.325,468.489,269.616,403.438,204.062,400.483,654.72,945.059,764.389,395.391
112.941859410,198.838,480.716,47.0349,188.727,361.741,696.822,432.87,412.761,391.856,667.179,584.814,497.75,981.334,345.1,333.59,357.904,203.926,739.149,695.809,493.907,337.094,591.355,188.171,478.434,267.012,446.741,581.899,1309,838.632,502.826
114.427936508,229.177,658.551,47.9053,208.477,429.824,923.25,612.151,385.81,521.012,726.107,768.555,953.823,1177.26,442.471,455.68,320.317,131.094,908.221,827.389,506.925,378.335,706.05,176.294,535.28,424.471,479.415,632.87,1515.81,924.102,501.099
